"entity_ID","LGM_ice","mean_consensus_full_class_1","mean_consensus_full_class_10","mean_consensus_full_class_11","mean_consensus_full_class_12","mean_consensus_full_class_2","mean_consensus_full_class_3","mean_consensus_full_class_4","mean_consensus_full_class_5","mean_consensus_full_class_6","mean_consensus_full_class_7","mean_consensus_full_class_8","mean_consensus_full_class_9","n_consensus_full_class_1","n_consensus_full_class_10","n_consensus_full_class_11","n_consensus_full_class_12","n_consensus_full_class_2","n_consensus_full_class_3","n_consensus_full_class_4","n_consensus_full_class_5","n_consensus_full_class_6","n_consensus_full_class_7","n_consensus_full_class_8","n_consensus_full_class_9"
11098,0,27.50443,1.44917,10.97823,0.95535,0,8.42389,17.83048,2.99673,15.14496,13.95567,0.12527,0.64604,12541,12541,12541,12541,12541,12541,12541,12541,12541,12541,12541,12541
11099,0,21.80515,0,3.94118,0.60294,0,6.80882,26.09191,1.1875,5.94485,29.68015,0.19118,3.80515,272,272,272,272,272,272,272,272,272,272,272,272
11100,0,17.95527,0.6524,6.80446,0.98651,0.00025,10.63012,24.32032,1.02845,6.22588,29.82738,0.08274,1.49331,157239,157239,157239,157239,157239,157239,157239,157239,157239,157239,157239,157239
11101,0,9.05509,0.001,7.53169,0.86991,0.00113,13.15309,43.72405,0.11557,1.41608,23.55464,0.07252,0.53152,186837,186837,186837,186837,186837,186837,186837,186837,186837,186837,186837,186837
11102,0,12.44159,0.00222,3.52436,1.78953,0.00573,4.74611,45.59283,0.23917,0.97623,28.22928,0.29168,2.14984,144787,144787,144787,144787,144787,144787,144787,144787,144787,144787,144787,144787
11103,0,6.05082,0,0.50481,0.08134,0,0.70456,22.26919,20.94155,21.07279,27.49397,0,0.90356,6553,6553,6553,6553,6553,6553,6553,6553,6553,6553,6553,6553
11104,0,3.17326,0.00907,9.18345,1.05367,0.00954,0.04033,2.4715,78.63886,1.95049,3.10808,0.00901,0.33649,99877,99877,99877,99877,99877,99877,99877,99877,99877,99877,99877,99877
11105,0,0.88274,0.00329,6.13528,1.56744,0.12585,1.90827,3.10285,80.55542,2.55007,2.98546,0.0732,0.07927,92481,92481,92481,92481,92481,92481,92481,92481,92481,92481,92481,92481
11106,0,1.47719,0.00045,0.18261,1.18285,66.50285,5.30079,5.25383,0.0491,2.99703,16.33729,0.68162,0.01638,70944,70944,70944,70944,70944,70944,70944,70944,70944,70944,70944,70944
11107,0,3.59463,0,0.05192,1.61135,35.49727,1.50376,13.57437,0.01918,4.22153,39.58868,0.27364,0.06385,89721,89721,89721,89721,89721,89721,89721,89721,89721,89721,89721,89721
11108,0,8.1873,0,2.56351,0.17129,0.47096,1.03114,15.03965,60.03045,6.55186,5.86309,0.0016,0.09009,319336,319336,319336,319336,319336,319336,319336,319336,319336,319336,319336,319336
11109,0,2.47939,0,4.27249,0.23391,0.00185,0.06394,7.9224,61.57446,15.82825,7.50381,0.00245,0.1249,202796,202796,202796,202796,202796,202796,202796,202796,202796,202796,202796,202796
11110,0,5.20434,0,0.61867,1.04399,1.66628,7.7534,34.85977,1.39551,10.18726,36.55253,0.18799,0.54877,6910,6910,6910,6910,6910,6910,6910,6910,6910,6910,6910,6910
11111,0,11.73977,0,0.53866,0.05811,2.64578,0.86458,28.99848,6.32946,5.8186,13.41637,0.00707,29.57807,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979
11112,0,14.2961,0,1.12375,0.17982,4.56825,2.69981,23.40703,34.9184,11.81523,6.93053,0.00126,0.06196,159731,159731,159731,159731,159731,159731,159731,159731,159731,159731,159731,159731
11113,0,7.46416,0,0.3501,0.29548,0.01385,4.0831,23.0187,19.48727,19.28277,25.35609,0.03525,0.63572,38558,38558,38558,38558,38558,38558,38558,38558,38558,38558,38558,38558
11114,0,6.85996,0,0.04017,0.58966,4.27806,6.17727,44.44743,4.43009,6.9941,26.07232,0.05854,0.07907,79641,79641,79641,79641,79641,79641,79641,79641,79641,79641,79641,79641
11115,0,7.32971,0,1.05424,0.22006,10.22353,0.83136,25.47569,11.41284,16.59317,26.47433,0.01827,0.37816,27970,27970,27970,27970,27970,27970,27970,27970,27970,27970,27970,27970
11116,0,6.77881,0,0.2146,1.24822,3.88845,8.01961,37.97686,10.26025,7.41633,23.76696,0.04349,0.40394,94963,94963,94963,94963,94963,94963,94963,94963,94963,94963,94963,94963
11117,181.938936,10.97043,0.00021,0.24314,0.41244,0.5162,1.91453,40.43111,7.01296,9.3998,26.4285,0.02908,2.64976,28712,28712,28712,28712,28712,28712,28712,28712,28712,28712,28712,28712
11118,0,7.9969,8e-05,0.22441,0.96673,0.64543,6.18308,51.01959,9.62911,4.84469,18.18145,0.0636,0.25853,73188,73188,73188,73188,73188,73188,73188,73188,73188,73188,73188,73188
11119,0,9.6183,0,0.01277,0.11223,0.19029,4.12947,31.15022,7.41683,4.94269,40.13378,0.01341,2.29454,6264,6264,6264,6264,6264,6264,6264,6264,6264,6264,6264,6264
11120,0,7.68113,0,0.33619,1.02225,11.79351,13.30184,28.77448,3.70002,6.10429,26.68258,0.48573,0.13451,34472,34472,34472,34472,34472,34472,34472,34472,34472,34472,34472,34472
11121,0,4.59947,0,1.3462,0.12872,0.35936,1.00764,19.28547,25.40578,30.88724,16.61126,0.00389,0.37782,84120,84120,84120,84120,84120,84120,84120,84120,84120,84120,84120,84120
11122,0,8.79484,0.00016,0.10458,1.10382,16.03177,4.44058,29.12189,3.87555,10.53554,25.85714,0.08481,0.07321,110989,110989,110989,110989,110989,110989,110989,110989,110989,110989,110989,110989
11123,108.610812,10.58223,0.00269,0.74081,0.09804,5.34623,1.44632,26.75876,9.18044,14.76318,30.41354,0.02631,0.65216,41614,41614,41614,41614,41614,41614,41614,41614,41614,41614,41614,41614
11124,0,12.68708,0,1.49983,0.13712,0.75811,0.89801,30.97237,17.34548,19.50469,15.69388,0,0.51441,14403,14403,14403,14403,14403,14403,14403,14403,14403,14403,14403,14403
11125,0,0.29187,0.00247,0.26261,2.00863,83.55596,0.89624,2.66459,0.06969,0.96876,7.43932,1.70968,0.12246,54229,54229,54229,54229,54229,54229,54229,54229,54229,54229,54229,54229
11126,0,5.2229,0,1.65887,0.13862,2.63712,1.37415,16.43873,43.50675,13.2447,15.6178,0.00845,0.15776,79600,79600,79600,79600,79600,79600,79600,79600,79600,79600,79600,79600
11127,0,6.07135,0.00074,1.27734,1.62976,5.94486,22.71646,26.04956,7.47875,4.18211,24.03594,0.27215,0.35592,68844,68844,68844,68844,68844,68844,68844,68844,68844,68844,68844,68844
11128,0,5.95746,0.00022,5.25852,0.4928,0.09289,10.31117,17.73456,47.45137,5.16387,7.4327,0.00554,0.10752,248533,248533,248533,248533,248533,248533,248533,248533,248533,248533,248533,248533
11129,0,2.32956,0.00062,0.08851,2.56427,18.93082,1.23341,5.63099,0.06131,3.70479,64.17521,1.09827,0.17097,29227,29227,29227,29227,29227,29227,29227,29227,29227,29227,29227,29227
11130,0,5.11936,0.00075,0.81542,1.62858,2.19644,3.57289,21.22414,7.52342,24.25145,33.03938,0.34606,0.2923,100972,100972,100972,100972,100972,100972,100972,100972,100972,100972,100972,100972
11131,51.498449,11.38788,0,0.12703,0.18397,0.16325,0.59682,26.75445,8.90647,17.16944,34.19055,0.00136,0.50387,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164,5164
11132,0,2.07376,0.00026,0.12808,1.64376,13.79783,1.06702,9.53545,0.22463,5.6681,65.28024,0.29735,0.27602,85395,85395,85395,85395,85395,85395,85395,85395,85395,85395,85395,85395
11133,0,0.52461,0.00023,0.29563,0.44036,54.77003,7.99716,9.37497,0.04674,3.91261,22.07411,0.36216,0.17588,47454,47454,47454,47454,47454,47454,47454,47454,47454,47454,47454,47454
11134,0,4.11501,0,0.39524,0.06019,0.17076,1.229,16.84497,53.39208,13.9306,9.81136,0.00045,0.06307,96352,96352,96352,96352,96352,96352,96352,96352,96352,96352,96352,96352
11135,453.314535,4.24084,0,2.16492,21.81937,0.03403,6.67539,28.34031,8.49476,17.61257,5.64921,4.7801,0.20419,382,382,382,382,382,382,382,382,382,382,382,382
11136,0,1.44444,0,1.33333,80.22222,1.55556,0,0,0,0,0,15.55556,0,9,9,9,9,9,9,9,9,9,9,9,9
11137,0,0,0,0,55,0,0,0,0,0,0,45,0,1,1,1,1,1,1,1,1,1,1,1,1
11138,0,0,0,0,67,0,0,0,0,0,0,33,0,2,2,2,2,2,2,2,2,2,2,2,2
11139,0,0,0,0,79,0,0,0,0,0,0,21,0,1,1,1,1,1,1,1,1,1,1,1,1
11140,0,0,0,0,79,0,0,0,0,0,0,21,0,1,1,1,1,1,1,1,1,1,1,1,1
11141,0,0,0,0,79,0,0,0,0,0,0,21,0,1,1,1,1,1,1,1,1,1,1,1,1
11142,0,0,0,6,83.5,0,0,0,0,0,0,10.5,0,2,2,2,2,2,2,2,2,2,2,2,2
11143,0,0,0,6,83.5,0,0,0,0,0,0,10.5,0,2,2,2,2,2,2,2,2,2,2,2,2
11144,0,0,0,12,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11145,0,0,0,12,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11146,0,0,0,12,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11147,0,0,0,12,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11148,0,0,0,12,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11149,0,0,0,6,94,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11150,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11151,0,0,0,0,100,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
11152,0,0,0,0,100,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
11153,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11154,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11155,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11156,0,0,0,4.23529,77.58824,0,0,0,16.11765,1.94118,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17
11157,0,0,0,0,100,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7
11158,0,0,0,1,99,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12
11159,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11160,0,0,0,8.83333,73.5,0,0,2.16667,15.5,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
11161,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11162,0,0,0,0,100,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
11163,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11164,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11165,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11166,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11167,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11168,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11169,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11170,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11171,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11172,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11173,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11174,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11175,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11176,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11177,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11178,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11179,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11180,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11181,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11182,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11183,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11184,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11185,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11186,0,0,0,0,100,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11187,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11188,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11189,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11190,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11191,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11192,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11193,0,0,0,0,97,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11194,0,0,0,0,97,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11195,0,0,0,0,97,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11196,0,0,0,14,44,0,0,9,0,12,21,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11197,0,0,0,0,92,0,0,8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11198,0,0,0,0,92,0,0,8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11199,0,0,0,0,81,0,0,9,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11200,0,0,0,0,81,0,0,9,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11201,0,0,0,0,81,0,0,9,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11202,0,0,0,0,81,0,0,9,10,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11203,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11204,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11205,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11206,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11207,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11208,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11209,0,0,0,13,67,0,0,0,10,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11210,0,0,0,13,67,0,0,0,10,10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11211,0,0,0,0,62,0,0,4,11,24,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11212,0,0,0,0,62,0,0,4,11,24,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11213,0,0,0,0,64,13,0,0,10,11,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11214,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11215,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11216,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11217,0,0,0,0,41,0,0,4,47,0,8,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11218,0,0,0,0,79,0,0,0,0,21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11219,0,0,0,0,79,0,0,0,0,21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11220,0,0,0,0,79,0,0,0,0,21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11221,0,0,0,0,79,0,0,0,0,21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11222,0,0,0,0,76,0,0,0,0,0,24,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11223,0,0,0,0,76,0,0,0,0,0,24,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11224,0,0,0,0,79,0,0,0,0,0,0,21,0,1,1,1,1,1,1,1,1,1,1,1,1
11225,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11226,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11227,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11228,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11229,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11230,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11231,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11232,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11233,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11234,0,0,0,0,91,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11235,0,0,0,0,91,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11236,0,0,0,0,91,0,0,0,9,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11237,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11238,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11239,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11240,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11241,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11242,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11243,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11244,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11245,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11246,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11247,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11248,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
11249,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11250,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11251,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11252,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11253,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11254,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11255,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11256,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11257,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11258,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11259,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11260,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11261,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11262,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11263,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11264,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11265,0,0,0,0,24,0,0,0,11,23,0,0,43,1,1,1,1,1,1,1,1,1,1,1,1
11266,0,0,0,0,33,0,0,0,0,0,0,0,67,1,1,1,1,1,1,1,1,1,1,1,1
11267,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11268,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11269,0,36,0,0,47,0,0,8,0,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11270,0,4.05556,0,0,67.33333,0,0,9,4.94444,2.11111,8.22222,4.05556,0,18,18,18,18,18,18,18,18,18,18,18,18
11271,0,18,0,0,79,0,0,0,1,0,1.5,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11272,0,12.5,0,0,64.5,0,0,13.5,0.5,0,3.5,5.5,0,2,2,2,2,2,2,2,2,2,2,2,2
11273,0,2.42857,0,0,76,0,0,8,4.85714,0.85714,8,0,0,14,14,14,14,14,14,14,14,14,14,14,14
11274,0,3.875,0,0,63.0625,0,0,9.75,7.3125,7,6.6875,2.25,0,16,16,16,16,16,16,16,16,16,16,16,16
11275,0,2.75,0,0,88.25,0,0,2.25,0.25,0,0,0,6.75,4,4,4,4,4,4,4,4,4,4,4,4
11276,0,0,0,0,93.5,0,0,4.5,1.5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11277,0,0,0,0,69.5,0,0,10,0,12.5,8,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11278,0,0,0,0,96,0,0,4,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11279,0,0,0,0,43.5,0,0,9,9.5,0,9.5,0,29,2,2,2,2,2,2,2,2,2,2,2,2
11280,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11281,0,0,0,0,88,0,0,5,2,0,0,5,0,2,2,2,2,2,2,2,2,2,2,2,2
11282,0,4.375,0,0,78.5,0,0,5.375,7.875,0,2.75,1.25,0,8,8,8,8,8,8,8,8,8,8,8,8
11283,0,29.5,0,0,60,0,0,0,0,0,11,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11284,0,0,0,0,92,0,0,8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11285,0,0,0,0,92,0,0,8,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11286,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11287,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11288,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11289,0,0,0,0,83.33333,0,0,13.66667,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3
11290,0,17.5,0,0,61.75,0,0,4.75,9.75,0,6.5,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11291,0,30,0,0,60.5,0,0,0,5,0,4.5,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11292,0,37,0,0,55,0,0,0,6,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11293,0,23.5,0,0,46.75,0,0,12.25,7,0,7.5,0,2.75,4,4,4,4,4,4,4,4,4,4,4,4
11294,0,4.5,0,0,42,0,0,24.5,11,0,12.5,0,5.5,2,2,2,2,2,2,2,2,2,2,2,2
11295,0,5.5,0,0,91,0,0,0,0,0,3.5,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11296,0,0,0,0,61,14,0,18,0,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11297,0,5.5,0,0,81,0,0,0,0,0,0,0,13.5,2,2,2,2,2,2,2,2,2,2,2,2
11298,0,7,0,0,77,0,0,10,0,0,6,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11299,0,15,0,0,43,0,0,7,0,0,9.5,0,25.5,2,2,2,2,2,2,2,2,2,2,2,2
11300,0,37,0,0,53,0,0,9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11301,0,18.5,0,0,76.5,0,0,4.5,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11302,0,5.5,0,0,93,0,0,0,0,0,1.5,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11303,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11304,0,0,0,0,95,0,0,4.5,0.5,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11305,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
11306,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11307,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11308,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11309,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11310,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
11311,0,0,0,0,99.25,0,0,0,0.75,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11312,0,0,0,0,91.5,0,0,0,8.5,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
11313,0,0,0,0,100,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
11314,0,5.3,0,0.78,50.38,0.28,0,8.36,6.86,10.64,14.74,1.88,0.62,50,50,50,50,50,50,50,50,50,50,50,50
11315,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11316,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11317,0,0,0,0,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11318,0,0,0,0,91,0,0,0,6.5,0,0,2.5,0,4,4,4,4,4,4,4,4,4,4,4,4
